,value,percentage,type,cod_ccaa,ccaa,month,year
387,288.387,0.0036276314045125,Hidráulica,8742,Canarias,4,2020
388,288.463,0.0029365972584564,Hidráulica,8742,Canarias,5,2020
389,272.333,0.0021125372737554,Hidráulica,8742,Canarias,6,2020
390,290.301,0.0016135939939915,Hidráulica,8742,Canarias,7,2020
391,294.139,0.0014881731697493,Hidráulica,8742,Canarias,8,2020
392,291.651,0.0025005625067449,Hidráulica,8742,Canarias,9,2020
393,299.756,0.0024774196500249,Hidráulica,8742,Canarias,10,2020
394,285.276,0.0039083688916819,Hidráulica,8742,Canarias,11,2020
395,299.581,0.003795017160874,Hidráulica,8742,Canarias,12,2020
396,824.55,0.010218159660557,Hidroeólica,8742,Canarias,1,2020
397,1338.515,0.011552314234892,Hidroeólica,8742,Canarias,2,2020
398,1823.614,0.0150340515024925,Hidroeólica,8742,Canarias,3,2020
399,991.125,0.0124674003190069,Hidroeólica,8742,Canarias,4,2020
400,1442.708,0.0146869870921166,Hidroeólica,8742,Canarias,5,2020
401,742.628,0.0057607022672038,Hidroeólica,8742,Canarias,6,2020
402,3652.422,0.0203014326603161,Hidroeólica,8742,Canarias,7,2020
403,3575.741,0.0180911807620639,Hidroeólica,8742,Canarias,8,2020
404,1911.898,0.016392264917729,Hidroeólica,8742,Canarias,9,2020
405,1456.723,0.0120395060810901,Hidroeólica,8742,Canarias,10,2020
406,821.801,0.0112589263154038,Hidroeólica,8742,Canarias,11,2020
407,958.502,0.012142063544524,Hidroeólica,8742,Canarias,12,2020
408,60189.521,0.7458930755811698,Eólica,8742,Canarias,1,2020
409,93155.251,0.8039945254122992,Eólica,8742,Canarias,2,2020
410,97166.353,0.8010488816774654,Eólica,8742,Canarias,3,2020
411,54728.521,0.6884322160919951,Eólica,8742,Canarias,4,2020
412,69749.659,0.710062147997058,Eólica,8742,Canarias,5,2020
413,103362.193,0.801799581430092,Eólica,8742,Canarias,6,2020
414,148258.526,0.8240724872171753,Eólica,8742,Canarias,7,2020
415,166390.161,0.8418379518203133,Eólica,8742,Canarias,8,2020
416,92772.315,0.7954129166467075,Eólica,8742,Canarias,9,2020
417,98440.837,0.8135926018118099,Eólica,8742,Canarias,10,2020
418,54913.391,0.7523303366605306,Eólica,8742,Canarias,11,2020
419,61422.595,0.7780860671752025,Eólica,8742,Canarias,12,2020
420,18499.905,0.2292583627374183,Solar fotovoltaica,8742,Canarias,1,2020
421,20258.367,0.1748437794643823,Solar fotovoltaica,8742,Canarias,2,2020
422,21187.944,0.1746754748142575,Solar fotovoltaica,8742,Canarias,3,2020
423,22649.498,0.284908925302608,Solar fotovoltaica,8742,Canarias,4,2020
424,26043.626,0.2651280778188755,Solar fotovoltaica,8742,Canarias,5,2020
425,23750.543,0.1842373394316179,Solar fotovoltaica,8742,Canarias,6,2020
426,27014.46,0.1501557707583636,Solar fotovoltaica,8742,Canarias,7,2020
427,26700.038,0.1350867453241092,Solar fotovoltaica,8742,Canarias,8,2020
428,21008.713,0.1801248754256439,Solar fotovoltaica,8742,Canarias,9,2020
429,20015.422,0.1654232100986843,Solar fotovoltaica,8742,Canarias,10,2020
430,16227.492,0.2223216286081488,Solar fotovoltaica,8742,Canarias,11,2020
431,15507.413,0.1964440283454583,Solar fotovoltaica,8742,Canarias,12,2020
432,876.28,0.0108592189040724,Otras renovables,8742,Canarias,1,2020
433,845.706,0.0072990302404781,Otras renovables,8742,Canarias,2,2020
434,821.683,0.0067740347138827,Otras renovables,8742,Canarias,3,2020
435,839.796,0.0105638268818774,Otras renovables,8742,Canarias,4,2020
436,705.902,0.0071861898334932,Otras renovables,8742,Canarias,5,2020
437,785.058,0.0060898395973307,Otras renovables,8742,Canarias,6,2020
438,693.86,0.0038567153701535,Otras renovables,8742,Canarias,7,2020
439,690.978,0.0034959489237641,Otras renovables,8742,Canarias,8,2020
440,649.58,0.0055693805031745,Otras renovables,8742,Canarias,9,2020
441,782.508,0.0064672623583905,Otras renovables,8742,Canarias,10,2020
442,743.103,0.0101807395242346,Otras renovables,8742,Canarias,11,2020
443,752.527,0.009532823773941,Otras renovables,8742,Canarias,12,2020
444,297.621,0.0029764333813252,Hidráulica,8742,Canarias,1,2021
445,258.53,0.0032726818989524,Hidráulica,8742,Canarias,2,2021
446,282.265,0.0025116335173575,Hidráulica,8742,Canarias,3,2021
447,137.806,0.0017783751665186,Hidráulica,8742,Canarias,4,2021
448,267.836,0.0013666411715363,Hidráulica,8742,Canarias,5,2021
449,282.177,0.0015749891167865,Hidráulica,8742,Canarias,6,2021
450,289.726,0.0014872303651286,Hidráulica,8742,Canarias,7,2021
451,280.659,0.0015767635572766,Hidráulica,8742,Canarias,8,2021
452,277.52,0.002108457225392,Hidráulica,8742,Canarias,9,2021
453,282.507,0.0019355114658262,Hidráulica,8742,Canarias,10,2021
454,231.258,0.0021229930090537,Hidráulica,8742,Canarias,11,2021
455,155.36,0.0013871829244353,Hidráulica,8742,Canarias,12,2021
456,993.17,0.0099324454300295,Hidroeólica,8742,Canarias,1,2021
457,1226.483,0.0155258140775653,Hidroeólica,8742,Canarias,2,2021
458,1921.443,0.0170972690219901,Hidroeólica,8742,Canarias,3,2021
459,835.908,0.0107873244176178,Hidroeólica,8742,Canarias,4,2021
460,3227.077,0.0164662565596783,Hidroeólica,8742,Canarias,5,2021
461,3002.042,0.0167560909575764,Hidroeólica,8742,Canarias,6,2021
462,3578.218,0.0183678180855355,Hidroeólica,8742,Canarias,7,2021
463,2663.478,0.0149636214980033,Hidroeólica,8742,Canarias,8,2021
464,1429.314,0.0108592080954668,Hidroeólica,8742,Canarias,9,2021
465,1853.455,0.0126983876643517,Hidroeólica,8742,Canarias,10,2021
466,1139.79,0.0104634918653164,Hidroeólica,8742,Canarias,11,2021
467,1227.861,0.010963361307802,Hidroeólica,8742,Canarias,12,2021
468,81695.52,0.8170165170896077,Eólica,8742,Canarias,1,2021
469,58777.922,0.7440584898752249,Eólica,8742,Canarias,2,2021
470,84883.153,0.7553021881345152,Eólica,8742,Canarias,3,2021
471,53035.683,0.6844211542788657,Eólica,8742,Canarias,4,2021
472,164670.892,0.8402381336370617,Eólica,8742,Canarias,5,2021
473,150392.79,0.8394270528539214,Eólica,8742,Canarias,6,2021
474,162253.472,0.8328844853618589,Eólica,8742,Canarias,7,2021
475,148350.357,0.833443561854712,Eólica,8742,Canarias,8,2021
476,107872.593,0.8195616464853734,Eólica,8742,Canarias,9,2021
477,122018.634,0.8359738525114736,Eólica,8742,Canarias,10,2021
478,91768.507,0.8424525802882443,Eólica,8742,Canarias,11,2021
479,92741.406,0.8280721858350104,Eólica,8742,Canarias,12,2021
480,16647.461,0.1664871048572195,Solar fotovoltaica,8742,Canarias,1,2021
481,18033.656,0.2282846074464709,Solar fotovoltaica,8742,Canarias,2,2021
482,24504.39,0.2180434954613612,Solar fotovoltaica,8742,Canarias,3,2021
483,22758.418,0.2936955241459022,Solar fotovoltaica,8742,Canarias,4,2021
484,27092.844,0.1382420438791335,Solar fotovoltaica,8742,Canarias,5,2021
485,24760.27,0.1382010432412841,Solar fotovoltaica,8742,Canarias,6,2021
486,27953.649,0.1434925260727304,Solar fotovoltaica,8742,Canarias,7,2021
487,26132.583,0.1468148341293435,Solar fotovoltaica,8742,Canarias,8,2021
488,21642.745,0.1644306791314739,Solar fotovoltaica,8742,Canarias,9,2021
489,21049.276,0.1442127630300901,Solar fotovoltaica,8742,Canarias,10,2021
490,15037.382,0.138046064830062,Solar fotovoltaica,8742,Canarias,11,2021
491,17045.5,0.1521963603145144,Solar fotovoltaica,8742,Canarias,12,2021
492,358.723,0.003587499241818,Otras renovables,8742,Canarias,1,2021
493,699.782,0.0088584067017861,Otras renovables,8742,Canarias,2,2021
494,791.785,0.0070454138647758,Otras renovables,8742,Canarias,3,2021
495,722.021,0.0093176219910957,Otras renovables,8742,Canarias,4,2021
496,722.568,0.0036869247525899,Otras renovables,8742,Canarias,5,2021
497,723.959,0.0040408238304314,Otras renovables,8742,Canarias,6,2021
498,734.029,0.0037679401147463,Otras renovables,8742,Canarias,7,2021
499,569.807,0.0032012189606645,Otras renovables,8742,Canarias,8,2021
500,400.133,0.0030400090622938,Otras renovables,8742,Canarias,9,2021
501,755.997,0.0051794853282582,Otras renovables,8742,Canarias,10,2021
502,753.238,0.0069148700073235,Otras renovables,8742,Canarias,11,2021
503,826.638,0.0073809096182376,Otras renovables,8742,Canarias,12,2021
504,18324.586,0.5222924662476366,Hidráulica,6,Cantabria,1,2019
505,33896.027,0.6841095353028828,Hidráulica,6,Cantabria,2,2019
506,20897.705,0.585801231287587,Hidráulica,6,Cantabria,3,2019
507,18934.539,0.5382456817204587,Hidráulica,6,Cantabria,4,2019
508,16525.627,0.5085280456423915,Hidráulica,6,Cantabria,5,2019
509,12824.067,0.475925589066639,Hidráulica,6,Cantabria,6,2019
510,9794.195,0.4414146006172019,Hidráulica,6,Cantabria,7,2019
511,5418.636,0.3025683462878585,Hidráulica,6,Cantabria,8,2019
512,7280.188,0.3303970507560269,Hidráulica,6,Cantabria,9,2019
513,14203.371,0.4409902644542053,Hidráulica,6,Cantabria,10,2019
514,33469.68,0.6511028005926668,Hidráulica,6,Cantabria,11,2019
515,38335.339,0.6964404577151154,Hidráulica,6,Cantabria,12,2019
516,5866.649,0.1672128677187703,Eólica,6,Cantabria,1,2019
517,7484.663,0.1510598668932108,Eólica,6,Cantabria,2,2019
518,6076.595,0.1703381702936277,Eólica,6,Cantabria,3,2019
519,7105.364,0.2019817588403924,Eólica,6,Cantabria,4,2019
520,5754.385,0.1770744406807616,Eólica,6,Cantabria,5,2019
521,4296.882,0.1594654875867256,Eólica,6,Cantabria,6,2019
522,2413.11,0.1087564610358867,Eólica,6,Cantabria,7,2019
523,2399.185,0.1339668207808451,Eólica,6,Cantabria,8,2019
524,5213.13,0.2365876783961852,Eólica,6,Cantabria,9,2019
525,8345.171,0.2591032203696971,Eólica,6,Cantabria,10,2019
526,10825.523,0.2105944348192252,Eólica,6,Cantabria,11,2019
527,7131.698,0.1295619955103559,Eólica,6,Cantabria,12,2019
528,72.563,0.0020682108850004,Solar fotovoltaica,6,Cantabria,1,2019
529,147.208,0.002971038360126,Solar fotovoltaica,6,Cantabria,2,2019
530,223.291,0.0062592587432656,Solar fotovoltaica,6,Cantabria,3,2019
531,205.894,0.0058528785090649,Solar fotovoltaica,6,Cantabria,4,2019
532,248.167,0.0076366167227988,Solar fotovoltaica,6,Cantabria,5,2019
533,229.48,0.0085164405472158,Solar fotovoltaica,6,Cantabria,6,2019
534,243.172,0.0109595195175597,Solar fotovoltaica,6,Cantabria,7,2019
535,214.338,0.0119683060841597,Solar fotovoltaica,6,Cantabria,8,2019
536,198.345,0.0090014987294564,Solar fotovoltaica,6,Cantabria,9,2019
537,143.967,0.0044699279771456,Solar fotovoltaica,6,Cantabria,10,2019
538,63.824,0.0012416009099885,Solar fotovoltaica,6,Cantabria,11,2019
539,83.764,0.0015217457317919,Solar fotovoltaica,6,Cantabria,12,2019
540,7329.449,0.208906001720654,Otras renovables,6,Cantabria,1,2019
541,4915.641,0.09921035524977,Otras renovables,6,Cantabria,2,2019
542,4988.758,0.1398440919228116,Otras renovables,6,Cantabria,3,2019
543,6202.597,0.1763191092586026,Otras renovables,6,Cantabria,4,2019
544,6463.383,0.1988917894146017,Otras renovables,6,Cantabria,5,2019
545,6214.583,0.2306350298293451,Otras renovables,6,Cantabria,6,2019
546,6304.203,0.2841241418467538,Otras renovables,6,Cantabria,7,2019
547,6447.88,0.3600397569909765,Otras renovables,6,Cantabria,8,2019
548,5977.142,0.271260864245536,Otras renovables,6,Cantabria,9,2019
549,6039.361,0.1875117818526611,Otras renovables,6,Cantabria,10,2019
550,6002.143,0.1167627571239901,Otras renovables,6,Cantabria,11,2019
551,6024.545,0.1094482789711422,Otras renovables,6,Cantabria,12,2019
552,3491.6665,0.0995204534279384,Residuos renovables,6,Cantabria,1,2019
553,3104.1215,0.0626492041940103,Residuos renovables,6,Cantabria,2,2019
554,3487.364,0.0977572477527079,Residuos renovables,6,Cantabria,3,2019
555,2729.852,0.0776005716714813,Residuos renovables,6,Cantabria,4,2019
556,3505.4205,0.1078691075394461,Residuos renovables,6,Cantabria,5,2019
557,3380.5175,0.1254574529700743,Residuos renovables,6,Cantabria,6,2019
558,3433.519,0.1547452769825978,Residuos renovables,6,Cantabria,7,2019
559,3428.761,0.1914567698561601,Residuos renovables,6,Cantabria,8,2019
560,3365.859,0.1527529078727953,Residuos renovables,6,Cantabria,9,2019
561,3476.0315,0.1079248053462905,Residuos renovables,6,Cantabria,10,2019
562,1043.4315,0.0202984065541292,Residuos renovables,6,Cantabria,11,2019
563,3469.3295,0.0630275220715943,Residuos renovables,6,Cantabria,12,2019
564,17217.348,0.4874361739267459,Hidráulica,6,Cantabria,1,2020
565,13735.378,0.4589252260311596,Hidráulica,6,Cantabria,2,2020
566,19071.777,0.5678941098550283,Hidráulica,6,Cantabria,3,2020
567,27640.193,0.613236508904874,Hidráulica,6,Cantabria,4,2020
568,15828.688,0.5236024519063702,Hidráulica,6,Cantabria,5,2020
569,10297.485,0.4404705297196775,Hidráulica,6,Cantabria,6,2020
570,10035.132,0.4404830220170358,Hidráulica,6,Cantabria,7,2020
571,5798.843,0.2755949851190599,Hidráulica,6,Cantabria,8,2020
572,5940.097,0.282550230093924,Hidráulica,6,Cantabria,9,2020
573,19866.496,0.50887941152611,Hidráulica,6,Cantabria,10,2020
574,11018.017,0.3538095334278044,Hidráulica,6,Cantabria,11,2020
575,24967.619,0.5535293103374694,Hidráulica,6,Cantabria,12,2020
576,7950.637,0.2250885606517578,Eólica,6,Cantabria,1,2020
577,6888.136,0.2301457863579268,Eólica,6,Cantabria,2,2020
578,6362.832,0.1894639820294192,Eólica,6,Cantabria,3,2020
579,7338.098,0.1628060122272604,Eólica,6,Cantabria,4,2020
580,3771.057,0.124744052790647,Eólica,6,Cantabria,5,2020
581,2525.293,0.1080183312146017,Eólica,6,Cantabria,6,2020
582,1879.501,0.0824989925756871,Eólica,6,Cantabria,7,2020
583,4528.121,0.2152028326361487,Eólica,6,Cantabria,8,2020
584,4524.09,0.2151955886352733,Eólica,6,Cantabria,9,2020
585,8390.82,0.2149304811387733,Eólica,6,Cantabria,10,2020
586,10148.598,0.3258908316556735,Eólica,6,Cantabria,11,2020
587,9874.142,0.2189086196578953,Eólica,6,Cantabria,12,2020
588,96.596,0.0027347059870444,Solar fotovoltaica,6,Cantabria,1,2020
589,145.21,0.0048517435830295,Solar fotovoltaica,6,Cantabria,2,2020
590,186.698,0.0055592457127468,Solar fotovoltaica,6,Cantabria,3,2020
591,188.535,0.0041829138170771,Solar fotovoltaica,6,Cantabria,4,2020
592,259.88,0.0085966572340946,Solar fotovoltaica,6,Cantabria,5,2020
593,237.966,0.0101788941741864,Solar fotovoltaica,6,Cantabria,6,2020
594,268.473,0.0117843789568467,Solar fotovoltaica,6,Cantabria,7,2020
595,219.533,0.0104334940380594,Solar fotovoltaica,6,Cantabria,8,2020
596,219.283,0.0104305471957252,Solar fotovoltaica,6,Cantabria,9,2020
597,146.433,0.0037508747827499,Solar fotovoltaica,6,Cantabria,10,2020
598,140.691,0.0045178562592062,Solar fotovoltaica,6,Cantabria,11,2020
599,74.397,0.0016493731381104,Solar fotovoltaica,6,Cantabria,12,2020
600,6517.083,0.1845035601698379,Otras renovables,6,Cantabria,1,2020
601,5852.967,0.1955588119546413,Otras renovables,6,Cantabria,2,2020
602,4479.663,0.1333894703065952,Otras renovables,6,Cantabria,3,2020
603,6854.239,0.1520709206176539,Otras renovables,6,Cantabria,4,2020
604,7105.815,0.2350556253805157,Otras renovables,6,Cantabria,5,2020
605,6914.823,0.2957786051378379,Otras renovables,6,Cantabria,6,2020
606,7061.127,0.309941768559306,Otras renovables,6,Cantabria,7,2020
607,7036.509,0.3344161228619453,Otras renovables,6,Cantabria,8,2020
608,6931.219,0.3296945358436703,Otras renovables,6,Cantabria,9,2020
609,7199.104,0.1844047287974319,Otras renovables,6,Cantabria,10,2020
610,6458.625,0.2073987631200018,Otras renovables,6,Cantabria,11,2020
611,6753.154,0.1497166660634609,Otras renovables,6,Cantabria,12,2020
612,3540.5975,0.1002369992646139,Residuos renovables,6,Cantabria,1,2020
613,3307.7555,0.1105184320732426,Residuos renovables,6,Cantabria,2,2020
614,3482.363,0.1036931920962103,Residuos renovables,6,Cantabria,3,2020
615,3051.5825,0.0677036444331343,Residuos renovables,6,Cantabria,4,2020
616,3264.915,0.1080012126883723,Residuos renovables,6,Cantabria,5,2020
617,3402.8075,0.1455536397536962,Residuos renovables,6,Cantabria,6,2020
618,3537.8755,0.155291837891124,Residuos renovables,6,Cantabria,7,2020
619,3458.1715,0.1643525653447864,Residuos renovables,6,Cantabria,8,2020
620,3408.465,0.1621290982314071,Residuos renovables,6,Cantabria,9,2020
621,3436.84,0.0880345037549347,Residuos renovables,6,Cantabria,10,2020
622,3375.166,0.1083830155373139,Residuos renovables,6,Cantabria,11,2020
623,3436.9155,0.0761960308030637,Residuos renovables,6,Cantabria,12,2020
624,33604.108,0.7052287134949982,Hidráulica,6,Cantabria,1,2021
625,32883.652,0.6625128420641035,Hidráulica,6,Cantabria,2,2021
626,24006.9,0.609806017273938,Hidráulica,6,Cantabria,3,2021
627,18199.794,0.5358230308413218,Hidráulica,6,Cantabria,4,2021
628,17597.255,0.5365008998843677,Hidráulica,6,Cantabria,5,2021
629,13223.311,0.4884147806061601,Hidráulica,6,Cantabria,6,2021
630,10065.259,0.4357636696011012,Hidráulica,6,Cantabria,7,2021
631,2833.783,0.1967655488106542,Hidráulica,6,Cantabria,8,2021
632,5357.63,0.2741105737014285,Hidráulica,6,Cantabria,9,2021
633,3268.006,0.1714581875606946,Hidráulica,6,Cantabria,10,2021
634,20693.787,0.5494130785394,Hidráulica,6,Cantabria,11,2021
635,45093.278,0.668464164464563,Hidráulica,6,Cantabria,12,2021
636,4765.84,0.1000177481849243,Eólica,6,Cantabria,1,2021
637,9074.002,0.1828155477960708,Eólica,6,Cantabria,2,2021
638,7451.76,0.1892842510811991,Eólica,6,Cantabria,3,2021
639,5379.714,0.158385015816085,Eólica,6,Cantabria,4,2021
640,4782.832,0.1458178376113632,Eólica,6,Cantabria,5,2021
641,3419.318,0.1262955587139026,Eólica,6,Cantabria,6,2021
642,2328.612,0.1008145453780334,Eólica,6,Cantabria,7,2021
643,1485.593,0.1031531073318832,Eólica,6,Cantabria,8,2021
644,4775.46,0.2443252110146135,Eólica,6,Cantabria,9,2021
645,5284.029,0.2772302239831107,Eólica,6,Cantabria,10,2021
646,7213.544,0.1915171648485324,Eólica,6,Cantabria,11,2021
647,12319.492,0.1826245350007127,Eólica,6,Cantabria,12,2021
648,91.306,0.0019161827748671,Solar fotovoltaica,6,Cantabria,1,2021
649,113.972,0.0022962143510012,Solar fotovoltaica,6,Cantabria,2,2021
650,177.811,0.0045166272087398,Solar fotovoltaica,6,Cantabria,3,2021
651,222.155,0.0065405007010823,Solar fotovoltaica,6,Cantabria,4,2021
652,244.402,0.0074512696970941,Solar fotovoltaica,6,Cantabria,5,2021
653,213.546,0.0078875118901251,Solar fotovoltaica,6,Cantabria,6,2021
654,232.574,0.0100690205481852,Solar fotovoltaica,6,Cantabria,7,2021
655,233.561,0.0162174585512599,Solar fotovoltaica,6,Cantabria,8,2021
656,186.219,0.0095274583956164,Solar fotovoltaica,6,Cantabria,9,2021
657,186.187,0.0097684293013424,Solar fotovoltaica,6,Cantabria,10,2021
658,88.132,0.0023398749314388,Solar fotovoltaica,6,Cantabria,11,2021
659,102.61,0.0015210938516314,Solar fotovoltaica,6,Cantabria,12,2021
660,6093.836,0.1278875821530363,Otras renovables,6,Cantabria,1,2021
661,6406.274,0.1290683527115958,Otras renovables,6,Cantabria,2,2021
662,4349.544,0.1104839901693993,Otras renovables,6,Cantabria,3,2021
663,6798.794,0.2001643758795178,Otras renovables,6,Cantabria,4,2021
664,6706.936,0.2044794599763918,Otras renovables,6,Cantabria,5,2021
665,6870.407,0.2537646076372269,Otras renovables,6,Cantabria,6,2021
666,7134.66,0.3088867979409365,Otras renovables,6,Cantabria,7,2021
667,6419.98,0.4457754485976604,Otras renovables,6,Cantabria,8,2021
668,6471.388,0.331093389675013,Otras renovables,6,Cantabria,9,2021
669,7027.933,0.3687253494877289,Otras renovables,6,Cantabria,10,2021
670,6898.387,0.1831498525922865,Otras renovables,6,Cantabria,11,2021
671,6829.31,0.1012379051933081,Otras renovables,6,Cantabria,12,2021
672,3094.853,0.0649497733921738,Residuos renovables,6,Cantabria,1,2021
673,1156.839,0.0233070430772286,Residuos renovables,6,Cantabria,2,2021
674,3382.078,0.0859091142667235,Residuos renovables,6,Cantabria,3,2021
675,3365.597,0.099087076761993,Residuos renovables,6,Cantabria,4,2021
676,3468.6225,0.1057505328307832,Residuos renovables,6,Cantabria,5,2021
677,3347.355,0.1236375411525852,Residuos renovables,6,Cantabria,6,2021
678,3336.8715,0.1444659665317436,Residuos renovables,6,Cantabria,7,2021
